redshift,name
,4FGL_J2145.7+0718
,4FGL_J2146.4-1528
,4FGL_J2146.5-1344
,4FGL_J2146.8+0425
,4FGL_J2146.8+4808
,4FGL_J2146.9-3606
,4FGL_J2147.0+5738c
,4FGL_J2147.1+0931
,4FGL_J2147.3-7536
,4FGL_J2147.4-3854
,4FGL_J2147.4-3713
,4FGL_J2147.7+4735c
,4FGL_J2148.0-0733
,4FGL_J2148.6+0652
,4FGL_J2148.9-0121
,4FGL_J2149.1+6104
,4FGL_J2149.6+0323
,4FGL_J2149.7+1917
,4FGL_J2150.1-1410
,4FGL_J2150.7-1750
,4FGL_J2150.7-2810
,4FGL_J2150.8+1118
,4FGL_J2151.2-4034
,4FGL_J2151.4+4156
,4FGL_J2151.7-2749
,4FGL_J2151.8-3027
,4FGL_J2152.0+4718c
,4FGL_J2152.0-1205
,4FGL_J2152.5-0607
,4FGL_J2152.5+1737
,4FGL_J2152.9-3930
,4FGL_J2153.0-6442
,4FGL_J2153.1-0041
,4FGL_J2153.8-1137
,4FGL_J2155.3+6602
,4FGL_J2156.0+1818
,4FGL_J2156.0-6942
,4FGL_J2156.3-0036
,4FGL_J2156.9-0854
,4FGL_J2157.3-3840
,4FGL_J2157.5+3127
,4FGL_J2157.8+7142c
,4FGL_J2158.1-1501
,4FGL_J2158.5-7550
,4FGL_J2158.8-3013
,4FGL_J2159.1-2840
,4FGL_J2159.6-4620
,4FGL_J2159.8-4751
,4FGL_J2200.0-5059
,4FGL_J2200.1+2138
,4FGL_J2200.3+1029
,4FGL_J2200.6+0232
,4FGL_J2200.7-2414
,4FGL_J2201.0-5907
,4FGL_J2201.0-6928
,4FGL_J2201.0-3228
,4FGL_J2201.5-8339
,4FGL_J2201.5+2950
,4FGL_J2201.8+5048
,4FGL_J2201.9-1706
,4FGL_J2202.7+4216
,4FGL_J2202.7-5637
,4FGL_J2203.3-5009
,4FGL_J2203.4+1725
,4FGL_J2203.6+6751
,4FGL_J2204.3+0438
,4FGL_J2204.5+3634
,4FGL_J2205.0+0943
,4FGL_J2205.0+7432
,4FGL_J2205.5+6016
,4FGL_J2205.8-8254c
,4FGL_J2206.8-0032
,4FGL_J2207.0+3607
,4FGL_J2207.1+4316
,4FGL_J2207.1+2222
,4FGL_J2207.3+2746
,4FGL_J2207.5-5346
,4FGL_J2207.6+0053
,4FGL_J2208.1+4058
,4FGL_J2208.1-4507
,4FGL_J2208.2+0350
,4FGL_J2208.4+6443e
,4FGL_J2209.2+3710
,4FGL_J2209.4+4329
,4FGL_J2209.7-0451
,4FGL_J2209.8-5028
,4FGL_J2210.2+5919
,4FGL_J2210.2+1624
,4FGL_J2210.4-0930
,4FGL_J2210.5+3623
,4FGL_J2210.8+3203
,4FGL_J2211.0-0003
,4FGL_J2211.2-1325
,4FGL_J2211.4-7040
,4FGL_J2211.9-2924
,4FGL_J2211.9+0821
,4FGL_J2212.0+2356
,4FGL_J2212.2-7251
,4FGL_J2212.4+0708
,4FGL_J2212.6+2800
,4FGL_J2212.8+0647
,4FGL_J2212.9-2526
,4FGL_J2212.9+7921c
,4FGL_J2213.5-4754
,4FGL_J2213.9+5948c
,4FGL_J2214.6+3000
,4FGL_J2215.4+0544
,4FGL_J2215.4+6105
,4FGL_J2215.6+5135
,4FGL_J2216.8+3103
,4FGL_J2216.9+2421
,4FGL_J2217.0-6727
,4FGL_J2217.5+6346
,4FGL_J2218.5+6822
,4FGL_J2218.6+1941
,4FGL_J2218.8+0905
,4FGL_J2218.8+4736
,4FGL_J2219.2+1806
,4FGL_J2219.2-0342
,4FGL_J2219.4+3229
,4FGL_J2219.5+4653
,4FGL_J2219.7-6837
,4FGL_J2220.5+2813
,4FGL_J2220.8+6319
,4FGL_J2221.5-5225
,4FGL_J2221.6+6349c
,4FGL_J2221.8+3358
,4FGL_J2221.9-3504
,4FGL_J2222.1-3907
,4FGL_J2222.8+1209
,4FGL_J2222.9+1507
,4FGL_J2223.0+2704
,4FGL_J2223.0+6746
,4FGL_J2223.3+0102
,4FGL_J2223.4+5814
,4FGL_J2223.9+4128
,4FGL_J2224.0-1127
,4FGL_J2224.3+7737
,4FGL_J2224.5+0353
,4FGL_J2225.2+6146
,4FGL_J2225.5-1114
,4FGL_J2225.6+2120
,4FGL_J2225.7-0457
,4FGL_J2225.8-0804
,4FGL_J2226.5+6901c
,4FGL_J2226.6+0210
,4FGL_J2226.7+6052e
,4FGL_J2226.8+0051
,4FGL_J2227.1+6455
,4FGL_J2227.9-3031
,4FGL_J2227.9+0036
,4FGL_J2228.0-4155
,4FGL_J2228.5+2211
,4FGL_J2228.6-1636
,4FGL_J2229.0+6114
,4FGL_J2229.1+2254
,4FGL_J2229.2-6911
,4FGL_J2229.2+6421c
,4FGL_J2229.3+5348
,4FGL_J2229.7-0832
,4FGL_J2230.6+6619c
,4FGL_J2230.9-7815
,4FGL_J2231.0-4416
,4FGL_J2231.6+2754
,4FGL_J2232.3+7616
,4FGL_J2232.3+6246
,4FGL_J2232.6+1143
,4FGL_J2232.6-2023
,4FGL_J2232.8+1334
,4FGL_J2233.3+6530c
,4FGL_J2233.9-1229
,4FGL_J2234.1-2656
,4FGL_J2234.2-4156
,4FGL_J2234.7+0943
,4FGL_J2234.8-2610
,4FGL_J2235.1-0623
,4FGL_J2235.3+1818
,4FGL_J2235.3-4836
,4FGL_J2235.8-3627
,4FGL_J2236.2-1706
,4FGL_J2236.3+2828
,4FGL_J2236.4-2309
,4FGL_J2236.5-1433
,4FGL_J2236.6+3706
,4FGL_J2236.9+1839
,4FGL_J2237.0-3921
,4FGL_J2237.2-6726
,4FGL_J2237.4+5124
,4FGL_J2237.6-5126
,4FGL_J2237.8+2430
,4FGL_J2238.5+5903
,4FGL_J2239.2-5657
,4FGL_J2239.4+5130
,4FGL_J2239.5-2440
,4FGL_J2240.3-5241
,4FGL_J2240.3-1246
,4FGL_J2240.6+5833
,4FGL_J2240.7-4746
,4FGL_J2241.1-4122
,4FGL_J2241.2+4303
,4FGL_J2241.2+4120
,4FGL_J2241.3+2943
,4FGL_J2241.4-8327
,4FGL_J2241.5+0454
,4FGL_J2241.7-5236
,4FGL_J2241.9+5729
,4FGL_J2243.4-2544
,4FGL_J2243.5-3931
,4FGL_J2243.7-1231
,4FGL_J2243.8-2510
,4FGL_J2243.9+2021
,4FGL_J2244.2+4057
,4FGL_J2244.6+2502
,4FGL_J2244.9-0007
,4FGL_J2245.5-1734
,4FGL_J2245.8-4148
,4FGL_J2245.9+1544
,4FGL_J2246.4+8426c
,4FGL_J2246.5-1204
,4FGL_J2246.7-5207
,4FGL_J2247.1+4658
,4FGL_J2247.4-0001
,4FGL_J2247.5+5812c
,4FGL_J2247.5-3700
,4FGL_J2247.7-5857
,4FGL_J2247.8+4413
,4FGL_J2248.7-3235
,4FGL_J2248.7-4302
,4FGL_J2248.9+2107
,4FGL_J2249.4+6222
,4FGL_J2249.4-1300
,4FGL_J2249.7-5944
,4FGL_J2249.9+0452
,4FGL_J2250.0-1250
,4FGL_J2250.0+3825
,4FGL_J2250.4-4206
,4FGL_J2250.4+1748
,4FGL_J2250.5+3305
,4FGL_J2250.6+5809
,4FGL_J2250.7-2806
,4FGL_J2251.2+5550
,4FGL_J2251.5-4928
,4FGL_J2251.7-3208
,4FGL_J2252.0+8149
,4FGL_J2252.0+4031
,4FGL_J2252.6+1245
,4FGL_J2253.2-1232
,4FGL_J2253.3+3233
,4FGL_J2253.7+1405
,4FGL_J2253.9+1609
,4FGL_J2254.2+4305
,4FGL_J2254.4+0108
,4FGL_J2254.8-2725
,4FGL_J2254.9+5802
,4FGL_J2255.2+2411
,4FGL_J2255.4-3252
,4FGL_J2255.8-6543
,4FGL_J2256.0-2740
,4FGL_J2256.4-7119
,4FGL_J2256.5+6212c
,4FGL_J2256.6-2011
,4FGL_J2256.7+1307
,4FGL_J2256.8-1024
,4FGL_J2257.5+0748
,4FGL_J2258.1-2759
,4FGL_J2258.3-3643
,4FGL_J2258.4-5524
,4FGL_J2258.5-8247
,4FGL_J2258.6+5847c
,4FGL_J2259.7-3549
,4FGL_J2259.8-1552
,4FGL_J2300.1+4053
,4FGL_J2300.3+3136
,4FGL_J2300.7-2645
,4FGL_J2300.8-0736
,4FGL_J2300.9+7108
,4FGL_J2301.0-0158
,4FGL_J2301.8+6235c
,4FGL_J2301.9+5855e
,4FGL_J2302.1-1446
,4FGL_J2302.7+4443
,4FGL_J2302.8-1841
,4FGL_J2303.9+5554
,4FGL_J2304.0+5406e
,4FGL_J2304.3+0618
,4FGL_J2304.6+3704
,4FGL_J2304.7+1647
,4FGL_J2306.6+0940
,4FGL_J2306.6-1105
,4FGL_J2307.4-1206
,4FGL_J2307.5+8629c
,4FGL_J2307.6+1451
,4FGL_J2307.7+6712
,4FGL_J2308.6-4555
,4FGL_J2308.9+1111
,4FGL_J2309.7-3632
,4FGL_J2310.0-0555
,4FGL_J2311.0+0205
,4FGL_J2311.0+3425
,4FGL_J2311.6-4427
,4FGL_J2311.7+2604
,4FGL_J2311.8+4541
,4FGL_J2312.4+8253
,4FGL_J2312.5+7241
,4FGL_J2313.4-6922
,4FGL_J2313.4+5947
,4FGL_J2313.5+3945
,4FGL_J2313.9-4501
,4FGL_J2314.0+1445
,4FGL_J2315.6-5018
,4FGL_J2315.9+5955c
,4FGL_J2316.7-3144
,4FGL_J2316.8-2518
,4FGL_J2316.9-5210
,4FGL_J2317.0+3756
,4FGL_J2317.3+1433
,4FGL_J2317.4-4533
,4FGL_J2317.6+6036c
,4FGL_J2317.7+2839
,4FGL_J2317.8+6140c
,4FGL_J2318.2+1915
,4FGL_J2318.6-3827
,4FGL_J2318.6-1657
,4FGL_J2318.9+4151
,4FGL_J2319.0+5102c
,4FGL_J2319.1-4207
,4FGL_J2319.6-0456
,4FGL_J2319.7+1609
,4FGL_J2320.1-2440
,4FGL_J2320.2+0707
,4FGL_J2320.8-0823
,4FGL_J2321.0-6308
,4FGL_J2321.0+2836
,4FGL_J2321.4+5111
,4FGL_J2321.4+6145c
,4FGL_J2321.5-1619
,4FGL_J2321.7-6438
,4FGL_J2321.9+3204
,4FGL_J2321.9+2734
,4FGL_J2321.9-4842
,4FGL_J2322.1+4440
,4FGL_J2322.4-2906
,4FGL_J2322.6-0735
,4FGL_J2322.7+3436
,4FGL_J2322.8-4916
,4FGL_J2323.1+2040
,4FGL_J2323.4+5849
,4FGL_J2323.5-0317
,4FGL_J2323.6-0617
,4FGL_J2323.8+4210
,4FGL_J2323.9+2519
,4FGL_J2323.9+6219
,4FGL_J2324.5+7950
,4FGL_J2324.6+3115
,4FGL_J2324.7-4041
,4FGL_J2324.7+0801
,4FGL_J2325.2-2010
,4FGL_J2325.2+3957
,4FGL_J2325.4-4800
,4FGL_J2325.4-3559
,4FGL_J2325.6+1644
,4FGL_J2325.7+1821
,4FGL_J2325.9+6206c
,4FGL_J2326.2+0113
,4FGL_J2326.5+6122
,4FGL_J2326.9-0201
,4FGL_J2326.9-4130
,4FGL_J2327.3+4717
,4FGL_J2327.4+0444
,4FGL_J2327.5-3259
,4FGL_J2327.5+0939
,4FGL_J2328.0-2557
,4FGL_J2328.2-4422
,4FGL_J2328.3-4036
,4FGL_J2329.0+0832
,4FGL_J2329.2+3755
,4FGL_J2329.3-4955
,4FGL_J2329.3-4733
,4FGL_J2329.7+6101
,4FGL_J2329.7-2118
,4FGL_J2330.2+7759
,4FGL_J2330.3-2332
,4FGL_J2330.3-2948
,4FGL_J2330.4+1230
,4FGL_J2330.5+1102
,4FGL_J2330.5-2445
,4FGL_J2330.6-3726
,4FGL_J2331.0-2147
,4FGL_J2331.1-1653
,4FGL_J2331.2-3839
,4FGL_J2331.3-1558
,4FGL_J2331.5-0258
,4FGL_J2331.6+4430
,4FGL_J2332.1-4118
,4FGL_J2333.1-5527
,4FGL_J2333.4-0133
,4FGL_J2333.9-2343
,4FGL_J2334.0-2528
,4FGL_J2334.2+0736
,4FGL_J2334.8+1432
,4FGL_J2335.4-2345
,4FGL_J2335.4-0128
,4FGL_J2335.9-5811
,4FGL_J2336.2-3136
,4FGL_J2336.2-0715
,4FGL_J2336.5-7622
,4FGL_J2336.6+2356
,4FGL_J2336.6-4115
,4FGL_J2336.9-8427
,4FGL_J2336.9-5859
,4FGL_J2337.7+1449c
,4FGL_J2337.7-2903
,4FGL_J2338.0-0230
,4FGL_J2338.1+0325
,4FGL_J2338.1+0411
,4FGL_J2338.9+2124
,4FGL_J2339.2-7403
,4FGL_J2339.3-2656
,4FGL_J2339.4+3008
,4FGL_J2339.6+0242
,4FGL_J2339.6-0533
,4FGL_J2340.5+3854
,4FGL_J2340.8+8015
,4FGL_J2341.8-2917
,4FGL_J2342.4-4739
,4FGL_J2343.0-4756
,4FGL_J2343.6+3438
,4FGL_J2343.7-5624
,4FGL_J2343.9+1539
,4FGL_J2343.9+0546
,4FGL_J2345.2-1555
,4FGL_J2345.9+3413
,4FGL_J2346.2-4322
,4FGL_J2346.7+0705
,4FGL_J2346.7+8008
,4FGL_J2347.0-5720
,4FGL_J2347.0+5141
,4FGL_J2347.9+5436
,4FGL_J2347.9-5106
,4FGL_J2348.0-1630
,4FGL_J2348.1-4934
,4FGL_J2348.3-6049
,4FGL_J2348.6-0426
,4FGL_J2349.2+4535
,4FGL_J2349.4+0534
,4FGL_J2350.4-0559
,4FGL_J2350.5-3930
,4FGL_J2350.6-3005
,4FGL_J2350.7+6738c
,4FGL_J2350.9-1416
,4FGL_J2351.3-7559
,4FGL_J2351.3+3913
,4FGL_J2351.4-2818
,4FGL_J2351.7-3416
,4FGL_J2352.0+1750
,4FGL_J2352.1-4301
,4FGL_J2352.9+3031
,4FGL_J2353.1-4806
,4FGL_J2353.2+3135
,4FGL_J2353.5+6646
,4FGL_J2353.5-1457
,4FGL_J2353.7-3037
,4FGL_J2353.8-3911
,4FGL_J2354.1+2720
,4FGL_J2354.1-0958
,4FGL_J2354.6+4554
,4FGL_J2354.9+8151
,4FGL_J2355.2-5247
,4FGL_J2355.2+6257c
,4FGL_J2355.5-6614
,4FGL_J2355.7-3351
,4FGL_J2356.2+4036
,4FGL_J2357.0-4840
,4FGL_J2357.4-0152
,4FGL_J2357.4-1718
,4FGL_J2357.7-1937
,4FGL_J2357.8-5311
,4FGL_J2357.8+6231
,4FGL_J2357.8+6839
,4FGL_J2358.0-4601
,4FGL_J2358.1-2853
,4FGL_J2358.3-1021
,4FGL_J2358.3+3830
,4FGL_J2358.4+6547
,4FGL_J2358.5-1808
,4FGL_J2358.7+5646
,4FGL_J2359.0+3922
,4FGL_J2359.0-3038
,4FGL_J2359.1+1719
,4FGL_J2359.2-3134
,4FGL_J2359.3+0215
,4FGL_J2359.3+2502
,4FGL_J2359.3-2049
,4FGL_J2359.3+1444
,4FGL_J2359.7-5041
,4FGL_J2359.9-3736
,4FGL_J2359.9+3145
